Brand,Tweet,Sentiment Score,Sentiment,Likes,Retweets,Time,Hashtags,Mentions,Username,Profile Image,Media,Device,Location,Date
iPhone,"発達障害あるから色々敏感？過敏？やったりする所あるから仕方ないんかな…
ただ、ADHD特有のよく物なくす癖あるからまだローン残ってるiPhone無くされたら困る…ｗ
何万円も入ったお年玉入れたリュックをトイレに置きわすれてきた過去もあるしな…ｗ",0.0,Neutral,,,2025-04-09 11:12:40+00:00,,,cherokee386,Not Available,https://pbs.twimg.com/profile_images/1764221204175720448/82vZ3h-8_bigger.jpg,Unknown,Born March 10,2025-04-09
iPhone,そうなんですか。ありがとうございます！でもホークスTV見たいしiPad、iPhoneで見ようかなって思います笑,0.0,Neutral,,,2025-04-09 11:12:38+00:00,,,miya432144,Not Available,https://pbs.twimg.com/profile_images/1855129938598539264/Fuqgbuj-_bigger.jpg,Unknown,Unknown,2025-04-09
iPhone,なんかiPhoneで撮影したら白が黄ばむんだよな,0.0,Neutral,,,2025-04-09 11:12:38+00:00,,,off_cmhp,Not Available,https://pbs.twimg.com/profile_images/1827387907814125571/vmaD_5qX_bigger.jpg,Unknown,電音部4thLIVE -MUSIC FOR LIBERTY-,2025-04-09
iPhone,上からiPhone 13 Pro Maxで撮影してみた富士山ですです,0.0,Neutral,,,2025-04-09 11:12:34+00:00,,,medetanokai,https://pbs.twimg.com/media/GoFs2GKakAEHtDg?format=jpg&name=360x360,https://pbs.twimg.com/profile_images/1892294644710723585/gxBT8yZ6_bigger.jpg,Unknown,日本,2025-04-09
iPhone,"Apple fait partie des entreprises avec la plus grande marge bénéficiaire eu monde, ils peuvent très bien absorber ces droits de douanes. La production d'un iphone coûte très peu comparé au prix final que subit le client.",0.0,Neutral,,,2025-04-09 11:12:33+00:00,,,xaviermarc77,Not Available,https://pbs.twimg.com/profile_images/1305131447037108224/bHU9UzbO_bigger.jpg,Unknown,Unknown,2025-04-09
iPhone,モイ！iPhoneからキャス配信中 -,0.0,Neutral,,,2025-04-09 11:12:31+00:00,,,melorin__mi,Not Available,https://pbs.twimg.com/profile_images/1836385862218813440/7ms_i_Yp_bigger.jpg,Unknown,昇格許可不要です、再譲渡の際ご連絡ください。,2025-04-09
iPhone,"4. 雇用・物価・サプライチェーンに影響

iPhoneが30万円になるなど、輸入品価格は急騰。
企業はコスト増により雇用削減や投資抑制を強いられます。
また、調達先の切り替えには数年単位と多額の再構築コストが必要です。",0.0,Neutral,,,2025-04-09 11:12:28+00:00,,,tokusuru_media,Not Available,https://pbs.twimg.com/profile_images/1777589499796893697/o-LXFRsL_bigger.jpg,Unknown,Unknown,2025-04-09
iPhone,Por isso esses r-word elegeram de novo esse bosta ai agr vai ter combo guerra + iphone inflacionado,0.0,Neutral,,,2025-04-09 11:12:28+00:00,,,adrenalineslut_,Not Available,https://pbs.twimg.com/profile_images/1905628128988278784/VfL39LKT_bigger.jpg,Unknown,bench in coney island,2025-04-09
iPhone,People gladly pay Apple that price increase on the latest iPhone for an extra button and reshuffled camera layout.,0.5106,Positive,,,2025-04-09 11:12:24+00:00,,,KnowledgeUpOnly,Not Available,https://pbs.twimg.com/profile_images/1859558661753823232/XSBR275f_bigger.jpg,Unknown,Unknown,2025-04-09
iPhone,うとと話そう！！ モイ！iPhoneからキャス配信中 -,0.0,Neutral,,,2025-04-09 11:12:21+00:00,,,uto_utonemui,Not Available,https://pbs.twimg.com/profile_images/1653684071606919169/kt6ArVG0_bigger.jpg,Unknown,Unknown,2025-04-09
iPhone,"𝗔𝗽𝗽𝗹𝗲 की एंट्री से 𝗦𝘁𝗮𝗿𝗹𝗶𝗻𝗸 को मिली कड़ी टक्कर 

Apple की सैटेलाइट सर्विस पार्टनर Globalstar ने भारत में सैटेलाइट इंटरनेट शुरू करने के लिए मंज़ूरी की मांग की है। पढ़ें पूरी खबर... 

#TechnicalNews #Apple #AppleiPhone #iPhone #Starlink #AI #AINews#AnalyticsInsight",0.0,Neutral,,,2025-04-09 11:12:21+00:00,"#TechnicalNews, #Apple, #AppleiPhone, #iPhone, #Starlink, #AI, #AINews#AnalyticsInsight",,analyticsinme,https://pbs.twimg.com/media/GoFszxPXsAAABYJ?format=jpg&name=small,https://pbs.twimg.com/profile_images/1029251124908371968/aF1HVctH_bigger.jpg,Unknown,Media & News Company,2025-04-09
iPhone,"@1
迅速デュオリレー4セット

参加費が
@1
200×2

運営強くないです。iPhone勢です。",0.0,Neutral,,,2025-04-09 11:12:19+00:00,,"@1, @1",leoxqlx,Not Available,https://pbs.twimg.com/profile_images/1853321294143729664/DetKDoJt_bigger.jpg,Unknown,Unknown,2025-04-09
iPhone,"「アメリカ製品を沢山買え」と言いたいのだろうけれど、食材は良くないし自動車は燃費悪いし大きくて日本の道路には合わないから使いにくしでは安くても売れないという事がトランプに伝わってないんだろうな。
iPhoneは売れているけれどそれが売れてもアメリカの利益ならないのね。

#トランプショック",0.0,Neutral,,,2025-04-09 11:12:19+00:00,#トランプショック,,barcelona_1899,Not Available,https://pbs.twimg.com/profile_images/946358540532293633/xQsK2Gfu_bigger.jpg,Unknown,名古屋,2025-04-09
iPhone,Mais le prix de l’iPhone la Play et tout il va doublé à cause de l’autre con,0.2263,Positive,,1,2025-04-09 11:12:18+00:00,,,m_amr13,https://pbs.twimg.com/media/GoFrfm9WAAA877y?format=png&name=small,https://pbs.twimg.com/profile_images/1909900672075530240/GLv4PD38_bigger.jpg,Unknown,Entertainment & Recreation,2025-04-09
iPhone,"え！！
同じ値段でiPhoneを！？",0.0,Neutral,,,2025-04-09 11:12:17+00:00,,,Ri7696419159037,Not Available,https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,Unknown,Unknown,2025-04-09
iPhone,Pensando si comprarme el último iPhone,0.0,Neutral,,,2025-04-09 11:12:05+00:00,,,JaneLizard,https://pbs.twimg.com/media/GoFsv29WEAAYBF3?format=jpg&name=small,https://pbs.twimg.com/profile_images/1868330913085415424/aow8Obsg_bigger.jpg,Unknown,Unknown,2025-04-09
iPhone,imma be an iphone mule,0.0,Neutral,1,,2025-04-09 11:12:02+00:00,,,sum_dude44,Not Available,https://pbs.twimg.com/profile_images/1320261402909675520/MTEuZTHV_bigger.jpg,Unknown,florida,2025-04-09
iPhone,Hata iPhone 6 sina!,0.0,Neutral,,,2025-04-09 11:12:01+00:00,,,Ednah___,Not Available,https://pbs.twimg.com/profile_images/1856451419496206336/fx7UIra__bigger.jpg,Unknown,Valhalla,2025-04-09
iPhone,"モイ！iPhoneからキャス配信中 -
ごめん切れたー！",0.0,Neutral,,,2025-04-09 11:12:01+00:00,,,msc_mano,Not Available,https://pbs.twimg.com/profile_images/1658036529405788161/9P8d-GSw_bigger.jpg,Unknown,1年間Unlimitの応援ありがとう！,2025-04-09
iPhone,"Oui, les estimations de production d'iPhone en Inde (520-525 $) semblent ne pas inclure les coûts de relocalisation des chaînes de production. Elles se concentrent sur les coûts opérationnels actuels, comme les tarifs et la logistique, vu que Apple produit là-bas depuis 2017 avec",0.0,Neutral,1,,2025-04-09 11:11:58+00:00,,,grok,https://pbs.twimg.com/media/Gmq59kbaMAAmRX2?format=jpg&name=small,https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,Unknown,Unknown,2025-04-09
iPhone,I use IOS since iPhone series 5. I'm an apple girl ,0.0,Neutral,,,2025-04-09 11:11:57+00:00,,,AvatarFailed39,Not Available,https://pbs.twimg.com/profile_images/1872812451697217537/xKNro-oy_bigger.jpg,Unknown,Deutschland,2025-04-09
iPhone,"https://kds.pl
KDS SERWIS Katowice
Naprawy: Apple iPhone iPad MacBook Pro,
Notebooki i Smartfony.
Szybki, ekrany, baterie, gniazda, obudowy, płyty główne.",0.0,Neutral,,,2025-04-09 11:11:53+00:00,,,vincento_futuro,Not Available,https://pbs.twimg.com/profile_images/1896598888364077057/hPrdjnt9_bigger.jpg,Unknown,Unknown,2025-04-09
iPhone,"いい感じでエイジングする渋いブラックレザーのiPhone用ケースをお探しの方、イタリア・バケッタレザーモデルがおすすめです！

職人が作るレザースリーブ iPhone Pro系（6.3インチ）用
https://kawaya.com/products/ls-iphone-pro…
職人が作るレザースリーブ iPhone Pro Max（6.9インチ）用
https://kawaya.com/products/ls-iphone-pro-max…",0.0,Neutral,,,2025-04-09 11:11:50+00:00,,,kawayacom,https://pbs.twimg.com/media/GoFscynaQAArrOI?format=jpg&name=small,https://pbs.twimg.com/profile_images/1425827093/kunitachilogo2011_bigger.png,Unknown,Unknown,2025-04-09
iPhone,"nice onefootball app  Winning an iPhone?! Sounds like a plan! While you're busy with that, you can also check out how #SparkChainAI lets you earn crypto rewards just by sharing your unused internet bandwidth. Double the excitement!",0.9564,Positive,,,2025-04-09 11:11:49+00:00,#SparkChainAI,,ajoykh590,Not Available,https://pbs.twimg.com/profile_images/1900222432503590912/XfcuqjHc_bigger.jpg,Unknown,Khulna,2025-04-09
iPhone,"「三木谷キャンペーン」が
一番お得なの？
楽天モバイルのキャンペーンの
＼併用パターン／
SIMのみ、iPhone、Androidスマホ
「もらえるポイント」
https://koarasandesu.hatenablog.com/entry/Rakuten_Mobile_Campaign…
16eは再契約も2万円割引
クーポンコードにエントリー
MNP（乗り換え）",0.0,Neutral,,,2025-04-09 11:11:46+00:00,,,3san3da1,Not Available,https://pbs.twimg.com/profile_images/1628592620468584448/2q7Vrs_v_bigger.jpg,Unknown,楽天モバイルの裏ワザを神奈川県から発信中▼,2025-04-09
iPhone,"なぎぴの子供のiPhoneケース
おぱんちゅとシナモンどっちもつけてあげたいな可愛くできる自信しかない",0.0,Neutral,,,2025-04-09 11:11:40+00:00,,,EIS__0,Not Available,https://pbs.twimg.com/profile_images/1880597444523900928/FbMfoqg4_bigger.jpg,Unknown,デコ本気で初めました,2025-04-09
iPhone,新iPhone は10万ドル=1450万円で草,0.0,Neutral,,,2025-04-09 11:11:40+00:00,,,oki_mebarun,Not Available,https://pbs.twimg.com/profile_images/455679621338365952/5A5cIkTR_bigger.png,Unknown,Unknown,2025-04-09
iPhone,スマホのデータ整理のためにアレをアレしている。スマホいじりたいのに画面動かせなくてキレそう。古いiPhoneのTwitterが使えなくなってきたので泣きながらにアップデートしちゃった,0.0,Neutral,,,2025-04-09 11:11:36+00:00,,,kouen_girls,Not Available,https://pbs.twimg.com/profile_images/1872979605629616133/T2hJlIPC_bigger.jpg,Unknown,PASSPO☆魂,2025-04-09
iPhone,Afyon'da kurulacak bir iphone fabrikası.....,0.0,Neutral,,,2025-04-09 11:11:36+00:00,,,efealbayrakk,https://pbs.twimg.com/media/GoFX68eXYAADmgf?format=jpg&name=small,https://pbs.twimg.com/profile_images/1711035882285789184/NhLxSzf__bigger.jpg,Unknown,Unknown,2025-04-09
iPhone,"Para fugir ao aumentos de preços, vai entrar na américa muito contrabando de produtos chineses: iphone,garmin,tommy, nike, rebook,... tudo produtos desses malandros dos chineses q prejudicam as fábricas amaricanas.Ou entao essas marcas vao ser substituídas por marcas amaricanas",0.0,Neutral,,,2025-04-09 11:11:35+00:00,,,Mark55605524,Not Available,https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,Unknown,Unknown,2025-04-09
iPhone,Was supposed ETH to reach $5K not the new iPhone,0.0258,Positive,,,2025-04-09 11:11:30+00:00,,,johnjosephcoin1,Not Available,https://pbs.twimg.com/profile_images/1626542485731266560/CjbLCeAt_bigger.jpg,Unknown,Unknown,2025-04-09
iPhone,"iPhone dreigt onbetaalbaar te worden door Trumps handelsoorlog https://telegraaf.nl/financieel/1521967001/i-phone-dreigt-onbetaalbaar-te-worden-door-trumps-handelsoorlog/?utm_source=t.co&utm_medium=referral&utm_campaign=twitter… #telegraafpremium via 
@Telegraaf",0.0,Neutral,,,2025-04-09 11:11:30+00:00,#telegraafpremium,@Telegraaf,johan1970nl,Not Available,https://pbs.twimg.com/profile_images/650051636556079104/R25BRHWt_bigger.png,Unknown,"Breda, Nederland",2025-04-09
iPhone,アメリカ人、もうiPhoneかえんようになるな,0.0,Neutral,,,2025-04-09 11:11:27+00:00,,,f1at,Not Available,https://pbs.twimg.com/profile_images/755025300715474944/nAbDb3sJ_bigger.jpg,Unknown,Unknown,2025-04-09
iPhone,Oye que cámara tan horrible del iPhone 15 pro max  aiiiiudaaa,-0.5423,Negative,,,2025-04-09 11:11:27+00:00,,,Nellteg1,Not Available,https://pbs.twimg.com/profile_images/1853756898614325248/yaOZ16Re_bigger.jpg,Unknown,Unknown,2025-04-09
iPhone,"今のうちにiPhone買っとかないと国内も中古品暴騰するんじゃないの
転売ヤー歓喜してそう",0.0,Neutral,,,2025-04-09 11:11:26+00:00,,,kemo3asada51345,Not Available,https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,Unknown,Unknown,2025-04-09
iPhone,só fala mal de iphone quem não tem,0.0,Neutral,,,2025-04-09 11:11:25+00:00,,,quellspfc,Not Available,https://pbs.twimg.com/profile_images/1908138811646779392/voc-heOt_bigger.jpg,Unknown,Unknown,2025-04-09
